system_code,time_slot,record_id,timestamp,capacity,latitude,longitude,occupancy,vehicle_type,traffic_condition_nearby,queue_length,is_special_day,occupancy_raw,occupancy_clean,occupancy_anomaly_flag,available_spaces,utilization,date,month,day,day_of_week,day_name,is_weekend,hour,minute,slot_index,hour_sin,hour_cos,dow_sin,dow_cos,traffic_level,vehicle_priority,is_new_session,session_id,minutes_from_previous,session_step,session_size,session_progress,capacity_pressure,parking_stress_index,neighbor_utilization_mean,neighbor_queue_mean,neighbor_stress_mean,mean_neighbor_distance,lag_utilization_prev_day,lag_queue_prev_day,lag_stress_prev_day,spatial_utilization_gap,lag_occupancy_30m,lag_occupancy_60m,lag_utilization_30m,lag_utilization_60m,lag_utilization_120m,lag_queue_30m,rolling_utilization_3,rolling_utilization_6,rolling_queue_3,rolling_queue_6,rolling_stress_3,utilization_delta_30m,utilization_delta_60m,target_time_slot,target_occupancy_1h,target_available_spaces_1h,target_utilization_1h,target_stress_1h,target_time_slot_30m,target_utilization_30m,target_available_spaces_30m,target_time_slot_2h,target_utilization_2h,target_available_spaces_2h,future_demand_regime,current_utilization_band,target_utilization_band_1h,anomaly_flag,anomaly_score,anomaly_reason
BHMBCCTHL01,2016-11-26 13:30:00,2241,2016-11-26 13:28:00,387,26.14449459,91.73620513,402.0,car,high,7.0,0,402.0,387.0,1,0.0,1.0,2016-11-26,11,26,5,Saturday,1,13,30,27,-0.2588190451025208,-0.9659258262890683,-0.9749279121818236,-0.2225209339563146,2,2,False,54,30.0,11,18,0.6111111111111112,0.01808785529715762,0.9018087855297157,1.7562225976502022,13.981145261505343,1.6308380166844576,0.0019019720877115978,1.0,7.0,0.9018087855297157,-0.7562225976502022,387.0,387.0,1.0,1.0,1.0,7.0,1.0,0.987941429801895,7.666666666666667,6.166666666666667,0.9019810508182601,0.0,0.0,2016-11-26 14:30:00,387.0,0.0,1.0,0.8007751937984495,2016-11-26 14:00:00,1.0,0.0,2016-11-26 15:30:00,1.0,0.0,Critical,Critical,Critical,1,0.6420260187312494,Unusual demand pattern detected
BHMBCCMKT01,2016-12-01 10:00:00,1012,2016-12-01 09:58:00,577,26.14453614,91.73617216,94.0,truck,low,2.0,0,94.0,94.0,0,483.0,0.16291161178509533,2016-12-01,12,1,3,Thursday,0,10,0,20,0.49999999999999994,-0.8660254037844387,0.43388373911755823,-0.900968867902419,0,3,False,59,30.0,4,18,0.2222222222222222,0.0034662045060658577,0.11438474870017332,1.783207296246289,4.0,1.2492778365901838,0.001897330778018105,0.14038128249566725,2.0,0.09861351819757366,-1.6202956844611938,47.0,31.0,0.08145580589254767,0.053726169844020795,0.038128249566724434,2.0,0.05777007510109763,0.05285961871750433,1.6666666666666667,1.5,0.040727902946273827,0.08145580589254767,0.10918544194107455,2016-12-01 11:00:00,153.0,424.0,0.2651646447140381,0.3864818024263431,2016-12-01 10:30:00,0.22010398613518198,450.0,2016-12-01 12:00:00,0.3396880415944541,381.0,Busy,Low,Low,1,0.6416508713720935,Unusual demand pattern detected
BHMBCCMKT01,2016-12-01 10:30:00,1013,2016-12-01 10:25:00,577,26.14453614,91.73617216,127.0,car,low,2.0,0,127.0,127.0,0,450.0,0.22010398613518198,2016-12-01,12,1,3,Thursday,0,10,30,21,0.49999999999999994,-0.8660254037844387,0.43388373911755823,-0.900968867902419,0,2,False,59,30.0,5,18,0.2777777777777778,0.0034662045060658577,0.15441941074523396,1.907114694384962,6.0,1.3365293798961453,0.001897330778018105,0.1854419410745234,2.0,0.13015597920277297,-1.68701070824978,94.0,47.0,0.16291161178509533,0.08145580589254767,0.038128249566724434,2.0,0.09936452917388792,0.07487001733102253,2.0,1.6,0.06990179087232813,0.057192374350086644,0.1386481802426343,2016-12-01 11:30:00,174.0,403.0,0.30155979202772965,0.41213171577123053,2016-12-01 11:00:00,0.2651646447140381,424.0,2016-12-01 12:30:00,0.3310225303292894,386.0,Busy,Low,Low,1,0.6413288824247547,Unusual demand pattern detected
BHMBCCMKT01,2016-11-17 15:30:00,771,2016-11-17 15:30:00,577,26.14453614,91.73617216,136.0,car,low,2.0,0,136.0,136.0,0,441.0,0.23570190641247835,2016-11-17,11,17,3,Thursday,0,15,30,31,-0.7071067811865471,-0.7071067811865479,0.43388373911755823,-0.900968867902419,0,2,False,43,30.0,15,18,0.8333333333333334,0.0034662045060658577,0.16533795493934142,1.936890091212637,4.0,1.356855793066627,0.001897330778018105,0.2512998266897747,2.0,0.17625649913344887,-1.7011881848001587,150.0,175.0,0.25996533795493937,0.30329289428076256,0.36741767764298094,4.0,0.29924898902368574,0.3333333333333333,3.6666666666666665,5.166666666666667,0.3101097631426921,-0.024263431542461023,-0.06759098786828421,2016-11-17 16:30:00,114.0,463.0,0.1975736568457539,0.1386481802426343,2016-11-17 16:00:00,0.22530329289428075,447.0,,,,Stable,Low,Low,1,0.6409932647161841,Unusual demand pattern detected
BHMBCCMKT01,2016-11-29 15:30:00,987,2016-11-29 15:28:00,577,26.14453614,91.73617216,138.0,car,low,2.0,0,138.0,138.0,0,439.0,0.2391681109185442,2016-11-29,11,29,1,Tuesday,0,15,30,31,-0.7071067811865471,-0.7071067811865479,0.7818314824680298,0.6234898018587336,0,2,False,57,30.0,15,18,0.8333333333333334,0.0034662045060658577,0.16776429809358753,1.9522603815087813,4.0,1.3676149962739284,0.001897330778018105,0.25996533795493937,2.0,0.18232235701906416,-1.7130922705902372,152.0,169.0,0.2634315424610052,0.292894280762565,0.35701906412478335,4.0,0.28942807625649913,0.32380127094165223,3.3333333333333335,4.833333333333333,0.30317735413056035,-0.024263431542460995,-0.053726169844020816,2016-11-29 16:30:00,114.0,463.0,0.1975736568457539,0.1386481802426343,2016-11-29 16:00:00,0.2218370883882149,449.0,,,,Stable,Low,Low,1,0.6396935224313044,Unusual demand pattern detected
BHMBCCTHL01,2016-11-26 12:30:00,2239,2016-11-26 12:28:00,387,26.14449459,91.73620513,401.0,car,high,8.0,0,401.0,387.0,1,0.0,1.0,2016-11-26,11,26,5,Saturday,1,12,30,25,1.2246467991473532e-16,-1.0,-0.9749279121818236,-0.2225209339563146,2,2,False,54,30.0,9,18,0.5,0.020671834625323,0.9020671834625322,1.4797118107120817,15.981145261505343,1.4385701951668683,0.0019019720877115978,1.0,8.0,0.9020671834625322,-0.4797118107120817,387.0,387.0,1.0,1.0,0.9276485788113695,8.0,1.0,0.8880275624461671,6.0,4.5,0.8348837209302326,0.0,0.0,2016-11-26 13:30:00,387.0,0.0,1.0,0.9018087855297157,2016-11-26 13:00:00,1.0,0.0,2016-11-26 14:30:00,1.0,0.0,Critical,Critical,Critical,1,0.6393687143345098,High queue and near-full utilization
BHMBCCMKT01,2016-11-19 15:00:00,806,2016-11-19 15:04:00,577,26.14453614,91.73617216,482.0,truck,low,3.0,0,482.0,482.0,0,95.0,0.8353552859618717,2016-11-19,11,19,5,Saturday,1,15,0,30,-0.7071067811865471,-0.7071067811865479,-0.9749279121818236,-0.2225209339563146,0,3,False,46,30.0,14,18,0.7777777777777778,0.005199306759098787,0.58526863084922,1.9956767810543352,4.009450757695174,1.398953562524843,0.001897330778018105,0.29116117850953205,2.0,0.204159445407279,-1.1603214950924636,473.0,492.0,0.8197573656845754,0.8526863084922011,0.6932409012131716,4.0,0.805314846909301,0.7010398613518198,5.666666666666667,6.666666666666667,0.731369150779896,0.01559792027729634,-0.017331022530329365,2016-11-19 16:00:00,452.0,125.0,0.7833622183708839,0.6488734835355285,2016-11-19 15:30:00,0.8474870017331022,88.0,,,,Congested,High,High,1,0.6392752301869143,Unusual demand pattern detected
BHMBCCMKT01,2016-12-02 15:30:00,1041,2016-12-02 15:31:00,577,26.14453614,91.73617216,149.0,bike,low,2.0,0,149.0,149.0,0,428.0,0.2582322357019064,2016-12-02,12,2,4,Friday,0,15,30,31,-0.7071067811865471,-0.7071067811865479,-0.433883739117558,-0.9009688679024191,0,1,False,60,30.0,15,18,0.8333333333333334,0.0034662045060658577,0.18110918544194107,1.9724725899722952,4.009450757695174,1.382710628767415,0.001897330778018105,0.2651646447140381,3.0,0.18613518197573656,-1.7142403542703888,175.0,186.0,0.30329289428076256,0.3223570190641248,0.35181975736568455,4.0,0.32177931831311385,0.3339110340843443,4.333333333333333,5.5,0.3259965337954939,-0.04506065857885616,-0.06412478336221838,2016-12-02 16:30:00,105.0,472.0,0.18197573656845753,0.12755632582322354,2016-12-02 16:00:00,0.2270363951473137,446.0,,,,Stable,Low,Low,1,0.638828492064773,Unusual demand pattern detected
BHMBCCMKT01,2016-12-10 15:30:00,1149,2016-12-10 15:25:00,577,26.14453614,91.73617216,458.0,car,low,2.0,0,458.0,458.0,0,119.0,0.7937608318890814,2016-12-10,12,10,5,Saturday,1,15,30,31,-0.7071067811865471,-0.7071067811865479,-0.9749279121818236,-0.2225209339563146,0,2,False,66,30.0,15,18,0.8333333333333334,0.0034662045060658577,0.5559792027729635,1.9941284654319344,5.990549242304826,1.398382084599034,0.001897330778018105,0.2807625649913345,2.0,0.19688041594454075,-1.200367633542853,476.0,467.0,0.8249566724436742,0.8093587521663779,0.707105719237435,4.0,0.8076256499133448,0.7316580011554015,4.666666666666667,6.166666666666667,0.6994800693240902,-0.03119584055459279,-0.015597920277296451,2016-12-10 16:30:00,420.0,157.0,0.7279029462738301,0.5097053726169843,2016-12-10 16:00:00,0.7850953206239168,124.0,,,,Busy,High,High,1,0.638333652205308,Unusual demand pattern detected
BHMBCCMKT01,2016-12-10 14:30:00,1147,2016-12-10 14:25:00,577,26.14453614,91.73617216,467.0,car,high,5.0,0,467.0,467.0,0,110.0,0.8093587521663779,2016-12-10,12,10,5,Saturday,1,14,30,29,-0.4999999999999998,-0.8660254037844388,-0.9749279121818236,-0.2225209339563146,2,2,False,66,30.0,13,18,0.7222222222222222,0.008665511265164644,0.7674176776429809,1.9935051175839549,7.990549242304826,1.5975170299448216,0.001897330778018105,0.37608318890814557,4.0,0.36395147313691506,-1.184146365417577,455.0,408.0,0.7885615251299827,0.707105719237435,0.5961871750433275,5.0,0.7198151357596765,0.6146735990756788,6.666666666666667,6.666666666666667,0.6716926632004622,0.020797227036395194,0.10225303292894283,2016-12-10 15:30:00,458.0,119.0,0.7937608318890814,0.5559792027729635,2016-12-10 15:00:00,0.8249566724436742,101.0,2016-12-10 16:30:00,0.7279029462738301,157.0,Busy,High,High,1,0.6381798543544029,Unusual demand pattern detected
BHMBCCMKT01,2016-12-05 12:30:00,1053,2016-12-05 12:29:00,577,26.14453614,91.73617216,161.0,bike,high,10.0,1,161.0,161.0,0,416.0,0.27902946273830154,2016-12-05,12,5,0,Monday,0,12,30,25,1.2246467991473532e-16,-1.0,0.0,1.0,2,1,False,61,30.0,9,18,0.5,0.01733102253032929,0.397053726169844,1.9990348162353866,23.990549242304827,1.8055187358719493,0.001897330778018105,0.3396880415944541,7.0,0.43899480069324087,-1.720005353497085,148.0,126.0,0.2564991334488735,0.21837088388214904,0.15077989601386482,9.0,0.22357019064124783,0.1663778162911612,6.666666666666667,5.0,0.2909878682842288,0.022530329289428053,0.0606585788561525,2016-12-05 13:30:00,177.0,400.0,0.30675909878682844,0.41629116117850956,2016-12-05 13:00:00,0.29809358752166376,405.0,2016-12-05 14:30:00,0.28596187175043325,412.0,Busy,Low,Low,1,0.637779567068204,Unusual demand pattern detected
BHMBCCTHL01,2016-12-05 12:30:00,2365,2016-12-05 12:29:00,387,26.14449459,91.73620513,389.0,bike,high,12.0,1,389.0,387.0,1,0.0,1.0,2016-12-05,12,5,0,Monday,0,12,30,25,1.2246467991473532e-16,-1.0,0.0,1.0,2,1,False,61,30.0,9,18,0.5,0.031007751937984496,0.9031007751937984,0.5638929857906391,20.009427369247327,0.7981970200203158,0.0019019720877115978,1.0,8.0,0.9020671834625322,0.43610701420936093,387.0,359.0,1.0,0.9276485788113695,0.751937984496124,7.0,0.9285099052540913,0.7859603789836348,6.666666666666667,5.166666666666667,0.7516795865633075,0.0,0.07235142118863047,2016-12-05 13:30:00,387.0,0.0,1.0,0.9025839793281653,2016-12-05 13:00:00,1.0,0.0,2016-12-05 14:30:00,0.9715762273901809,11.0,Critical,Critical,Critical,1,0.6370918120584826,High queue and near-full utilization
BHMBCCTHL01,2016-11-26 13:00:00,2240,2016-11-26 13:01:00,387,26.14449459,91.73620513,402.0,truck,high,7.0,0,402.0,387.0,1,0.0,1.0,2016-11-26,11,26,5,Saturday,1,13,0,26,-0.2588190451025208,-0.9659258262890683,-0.9749279121818236,-0.2225209339563146,2,3,False,54,30.0,10,18,0.5555555555555556,0.01808785529715762,0.9018087855297157,1.6903542136186644,15.981145261505343,1.5860198772014764,0.0019019720877115978,1.0,7.0,0.9018087855297157,-0.6903542136186644,387.0,387.0,1.0,1.0,1.0,8.0,1.0,0.9496124031007752,7.0,5.5,0.8684754521963823,0.0,0.0,2016-11-26 14:00:00,387.0,0.0,1.0,0.9015503875968991,2016-11-26 13:30:00,1.0,0.0,2016-11-26 15:00:00,1.0,0.0,Critical,Critical,Critical,1,0.6369656909560947,Unusual demand pattern detected
BHMBCCMKT01,2016-11-19 14:00:00,804,2016-11-19 14:04:00,577,26.14453614,91.73617216,492.0,car,high,6.0,0,492.0,492.0,0,85.0,0.8526863084922011,2016-11-19,11,19,5,Saturday,1,14,0,28,-0.4999999999999998,-0.8660254037844388,-0.9749279121818236,-0.2225209339563146,2,2,False,46,30.0,12,18,0.6666666666666666,0.010398613518197574,0.7979202772963604,1.9951338651867403,8.0,1.5986591640662808,0.001897330778018105,0.36915077989601386,4.0,0.35909878682842294,-1.1424475566945391,429.0,400.0,0.7435008665511266,0.6932409012131716,0.5077989601386482,7.0,0.6753321779318314,0.5678798382437897,7.333333333333333,7.0,0.674003466204506,0.10918544194107449,0.15944540727902945,2016-11-19 15:00:00,482.0,95.0,0.8353552859618717,0.58526863084922,2016-11-19 14:30:00,0.8197573656845754,104.0,2016-11-19 16:00:00,0.7833622183708839,125.0,Busy,High,High,1,0.6363759429772877,Unusual demand pattern detected
BHMBCCMKT01,2016-10-16 12:00:00,224,2016-10-16 12:01:00,577,26.14453614,91.73617216,65.0,car,high,8.0,1,65.0,65.0,0,512.0,0.11265164644714037,2016-10-16,10,16,6,Sunday,1,12,0,24,1.2246467991473532e-16,-1.0,-0.7818314824680299,0.6234898018587334,2,2,False,13,30.0,8,18,0.4444444444444444,0.01386481802426343,0.2802426343154246,1.7778384615556264,21.962196969219306,1.6492138148191802,0.001897330778018105,0.4783362218370884,8.0,0.5362218370883883,-1.665186815108486,56.0,56.0,0.09705372616984402,0.09705372616984402,0.09878682842287695,4.0,0.09705372616984402,0.09734257654534952,4.0,3.3333333333333335,0.168630849220104,0.015597920277296354,0.015597920277296354,2016-10-16 13:00:00,131.0,446.0,0.2270363951473137,0.3603119584055459,2016-10-16 12:30:00,0.18197573656845753,472.0,2016-10-16 14:00:00,0.29462738301559793,407.0,Busy,Low,Low,1,0.636340896530718,Unusual demand pattern detected
BHMBCCMKT01,2016-12-09 15:30:00,1131,2016-12-09 15:29:00,577,26.14453614,91.73617216,162.0,car,low,2.0,0,162.0,162.0,0,415.0,0.2807625649913345,2016-12-09,12,9,4,Friday,0,15,30,31,-0.7071067811865471,-0.7071067811865479,-0.433883739117558,-0.9009688679024191,0,2,False,65,30.0,15,18,0.8333333333333334,0.0034662045060658577,0.19688041594454075,1.9924233944995593,5.990549242304826,1.3962434591768538,0.001897330778018105,0.2564991334488735,2.0,0.17989601386481802,-1.7116608295082247,200.0,217.0,0.3466204506065858,0.37608318890814557,0.36221837088388215,4.0,0.366262276140959,0.3627960716348931,4.0,5.333333333333333,0.35707683419988445,-0.0658578856152513,-0.09532062391681106,2016-12-09 16:30:00,136.0,441.0,0.23570190641247835,0.16533795493934142,2016-12-09 16:00:00,0.2720970537261698,420.0,,,,Stable,Low,Low,1,0.6360146123674246,Unusual demand pattern detected
BHMBCCMKT01,2016-11-27 12:00:00,944,2016-11-27 12:01:00,577,26.14453614,91.73617216,177.0,car,high,10.0,1,177.0,177.0,0,400.0,0.30675909878682844,2016-11-27,11,27,6,Sunday,1,12,0,24,1.2246467991473532e-16,-1.0,-0.7818314824680299,0.6234898018587334,2,2,False,55,30.0,8,18,0.4444444444444444,0.01733102253032929,0.4164644714038128,1.992298637878188,21.97164772691448,1.8002830248140003,0.001897330778018105,0.6377816291161178,8.0,0.6478336221837088,-1.6855395390913595,147.0,98.0,0.25476603119584057,0.16984402079722705,0.060658578856152515,6.0,0.17908723281340266,0.11322934719815136,5.333333333333333,3.6666666666666665,0.22628538417099942,0.051993067590987874,0.1369150779896014,2016-11-27 13:00:00,259.0,318.0,0.4488734835355286,0.5157712305025995,2016-11-27 12:30:00,0.38648180242634317,354.0,2016-11-27 14:00:00,0.5268630849220104,273.0,Busy,Low,Moderate,1,0.6348551621734263,Unusual demand pattern detected
BHMBCCMKT01,2016-12-11 11:00:00,1158,2016-12-11 10:59:00,577,26.14453614,91.73617216,82.0,car,average,4.0,1,82.0,82.0,0,495.0,0.14211438474870017,2016-12-11,12,11,6,Sunday,1,11,0,22,0.258819045102521,-0.9659258262890682,-0.7818314824680299,0.6234898018587334,1,2,False,67,30.0,6,18,0.3333333333333333,0.006932409012131715,0.2001733102253033,1.9096199764703872,11.981098484609651,1.5398281495835957,0.001897330778018105,0.3483535528596187,4.0,0.34454072790294626,-1.767505591721687,35.0,11.0,0.060658578856152515,0.019064124783362217,0.005199306759098787,3.0,0.029462738301559793,0.0170421721548238,1.6666666666666667,1.0,0.020912767186597337,0.08145580589254765,0.12305025996533794,2016-12-11 12:00:00,162.0,415.0,0.2807625649913345,0.39792027729636054,2016-12-11 11:30:00,0.2027729636048527,460.0,2016-12-11 13:00:00,0.44540727902946275,320.0,Busy,Low,Low,1,0.6347376720712461,Unusual demand pattern detected
BHMBCCMKT01,2016-12-11 12:30:00,1161,2016-12-11 12:32:00,577,26.14453614,91.73617216,204.0,truck,high,11.0,1,204.0,204.0,0,373.0,0.3535528596187175,2016-12-11,12,11,6,Sunday,1,12,30,25,1.2246467991473532e-16,-1.0,-0.7818314824680299,0.6234898018587334,2,3,False,67,30.0,9,18,0.5,0.019064124783362217,0.4493934142114385,1.9926002578046298,21.952746211524133,1.799545061393973,0.001897330778018105,0.5961871750433275,8.0,0.6187175043327556,-1.6390473981859124,162.0,117.0,0.2807625649913345,0.2027729636048527,0.060658578856152515,8.0,0.20854997111496246,0.11900635470826111,6.0,3.8333333333333335,0.28035817446562683,0.07279029462738301,0.15077989601386482,2016-12-11 13:30:00,288.0,289.0,0.49913344887348354,0.5509532062391681,2016-12-11 13:00:00,0.44540727902946275,320.0,2016-12-11 14:30:00,0.561525129982669,253.0,Busy,Low,Moderate,1,0.6346563636848367,Unusual demand pattern detected
BHMBCCMKT01,2016-12-11 11:30:00,1159,2016-12-11 11:26:00,577,26.14453614,91.73617216,117.0,car,average,6.0,1,117.0,117.0,0,460.0,0.2027729636048527,2016-12-11,12,11,6,Sunday,1,11,30,23,0.258819045102521,-0.9659258262890682,-0.7818314824680299,0.6234898018587334,1,2,False,67,30.0,7,18,0.3888888888888889,0.010398613518197574,0.24298093587521666,1.9921980979027074,15.971647726914478,1.598663553004492,0.001897330778018105,0.42287694974003465,5.0,0.3968804159445407,-1.7894251342978547,82.0,35.0,0.14211438474870017,0.060658578856152515,0.008665511265164644,4.0,0.07394569612940498,0.03986135181975736,2.6666666666666665,1.6666666666666667,0.08555748122472558,0.06065857885615253,0.1421143847487002,2016-12-11 12:30:00,204.0,373.0,0.3535528596187175,0.4493934142114385,2016-12-11 12:00:00,0.2807625649913345,415.0,2016-12-11 13:30:00,0.49913344887348354,289.0,Busy,Low,Low,1,0.6346486312489662,Unusual demand pattern detected
BHMBCCMKT01,2016-11-22 15:30:00,861,2016-11-22 15:31:00,577,26.14453614,91.73617216,160.0,car,low,2.0,0,160.0,160.0,0,417.0,0.2772963604852686,2016-11-22,11,22,1,Tuesday,0,15,30,31,-0.7071067811865471,-0.7071067811865479,0.7818314824680298,0.6234898018587336,0,2,False,49,30.0,15,18,0.8333333333333334,0.0034662045060658577,0.1944540727902946,1.9560164679409604,6.0,1.5707606213853442,0.001897330778018105,0.16984402079722705,2.0,0.11923743500866552,-1.6787201074556917,175.0,205.0,0.30329289428076256,0.35528596187175043,0.4055459272097054,3.0,0.3506643558636626,0.377527440785673,3.6666666666666665,5.333333333333333,0.3461005199306759,-0.025996533795493937,-0.07798960138648181,2016-11-22 16:30:00,122.0,455.0,0.21143847487001732,0.1483535528596187,2016-11-22 16:00:00,0.23743500866551126,440.0,,,,Stable,Low,Low,1,0.6342320047902967,Unusual demand pattern detected
BHMBCCTHL01,2016-12-17 15:30:00,2585,2016-12-17 15:30:00,387,26.14449459,91.73620513,400.0,car,low,2.0,0,400.0,387.0,1,0.0,1.0,2016-12-17,12,17,5,Saturday,1,15,30,31,-0.7071067811865471,-0.7071067811865479,-0.9749279121818236,-0.2225209339563146,0,2,False,75,30.0,15,18,0.8333333333333334,0.00516795865633075,0.700516795865633,1.4366487365539609,3.9999999999999996,1.0063481004164974,0.0019019720877115978,1.0,3.0,0.7007751937984495,-0.43664873655396086,387.0,387.0,1.0,1.0,1.0,3.0,1.0,0.9982773471145564,4.333333333333333,5.833333333333333,0.8011197243755382,0.0,0.0,2016-12-17 16:30:00,387.0,0.0,1.0,0.700516795865633,2016-12-17 16:00:00,1.0,0.0,,,,Congested,Critical,Critical,1,0.6326006769062682,Unusual demand pattern detected
BHMBCCMKT01,2016-12-18 11:30:00,1283,2016-12-18 11:30:00,577,26.14453614,91.73617216,135.0,bike,average,6.0,1,135.0,135.0,0,442.0,0.2339688041594454,2016-12-18,12,18,6,Sunday,1,11,30,23,0.258819045102521,-0.9659258262890682,-0.7818314824680299,0.6234898018587334,1,1,False,76,30.0,7,18,0.3888888888888889,0.010398613518197574,0.26481802426343154,1.9882409315195673,11.990549242304827,1.5948648289175316,0.001897330778018105,0.4558058925476603,4.0,0.4197573656845754,-1.7542721273601218,89.0,44.0,0.15424610051993068,0.07625649913344887,0.01386481802426343,6.0,0.08723281340265743,0.04881571346042749,3.6666666666666665,2.3333333333333335,0.12836510687463895,0.07972270363951472,0.15771230502599654,2016-12-18 12:30:00,193.0,384.0,0.3344887348353553,0.43570190641247836,2016-12-18 12:00:00,0.28596187175043325,412.0,2016-12-18 13:30:00,0.44714038128249567,319.0,Busy,Low,Low,1,0.6319887999604494,Unusual demand pattern detected
BHMBCCTHL01,2016-11-20 12:00:00,2130,2016-11-20 12:01:00,387,26.14449459,91.73620513,402.0,car,high,11.0,1,402.0,387.0,1,0.0,1.0,2016-11-20,11,20,6,Sunday,1,12,0,24,1.2246467991473532e-16,-1.0,-0.7818314824680299,0.6234898018587334,2,2,False,47,30.0,8,18,0.4444444444444444,0.028423772609819122,0.9028423772609818,0.5648554808104335,14.018854738494653,0.5987745320390613,0.0019019720877115978,1.0,8.0,0.9020671834625322,0.43514451918956654,367.0,327.0,0.9483204134366925,0.8449612403100775,0.5452196382428941,10.0,0.8113695090439276,0.6175710594315246,7.0,5.166666666666667,0.6697674418604649,0.05167958656330751,0.15503875968992253,2016-11-20 13:00:00,387.0,0.0,1.0,0.9025839793281653,2016-11-20 12:30:00,1.0,0.0,2016-11-20 14:00:00,1.0,0.0,Critical,Critical,Critical,1,0.6308106998525954,High queue and near-full utilization
BHMBCCTHL01,2016-10-16 12:30:00,1537,2016-10-16 12:27:00,387,26.14449459,91.73620513,344.0,car,high,11.0,1,344.0,344.0,0,43.0,0.8888888888888888,2016-10-16,10,16,6,Sunday,1,12,30,25,1.2246467991473532e-16,-1.0,-0.7818314824680299,0.6234898018587334,2,2,False,13,30.0,9,18,0.5,0.028423772609819122,0.8250645994832041,0.3656257619567794,18.0,0.6590609650990075,0.0019019720877115978,0.8656330749354005,8.0,0.8080103359173127,0.5232631269321094,345.0,345.0,0.8914728682170543,0.8914728682170543,0.8914728682170543,11.0,0.8914728682170543,0.8863049095607235,8.333333333333334,6.666666666666667,0.7595176571920758,-0.0025839793281654533,-0.0025839793281654533,2016-10-16 13:30:00,345.0,42.0,0.8914728682170543,0.8263565891472868,2016-10-16 13:00:00,0.8888888888888888,43.0,2016-10-16 14:30:00,0.8501291989664083,58.0,Critical,High,High,1,0.6299478346838662,High queue and near-full utilization
